date,park_name,country,latitude,longitude,species_targeted,incident_type,moon_phase
2026-02-07,Kruger National Park,South Africa,-24.07776,31.47686,African Elephant,Illegal Camp Suspicion,Full Moon
2026-02-07,Kaziranga National Park,India,26.54207,93.21496,Asian Elephant,Snare Discovered,Full Moon
2026-02-07,Kaziranga National Park,India,26.60878,93.19213,Bengal Tiger,Gunshots Reported,Full Moon
2026-02-07,Kruger National Park,South Africa,-24.08898,31.71486,African Elephant,Carcass Found,Full Moon
2026-02-07,Kruger National Park,South Africa,-24.09934,31.55464,White Rhino,Gunshots Reported,Full Moon
2026-02-07,Kaziranga National Park,India,26.59382,93.11659,Bengal Tiger,Snare Discovered,Full Moon
2026-02-05,Kruger National Park,South Africa,-23.8337,31.52375,White Rhino,Snare Discovered,First Quarter
2026-02-05,Kaziranga National Park,India,26.60828,93.09542,Asian Elephant,Illegal Camp Suspicion,First Quarter
2026-02-04,Bandipur Tiger Reserve,India,11.6795,76.69967,Asian Elephant,Footprints/Tracks,First Quarter
2026-02-03,Kruger National Park,South Africa,-24.13967,31.56106,White Rhino,Snare Discovered,First Quarter
2026-02-02,Jim Corbett National Park,India,29.64484,78.69807,Asian Elephant,Illegal Camp Suspicion,First Quarter
2026-02-01,Kruger National Park,South Africa,-23.94259,31.47697,White Rhino,Snare Discovered,First Quarter
2026-01-31,Serengeti National Park,Tanzania,-2.56616,34.796,African Elephant,Snare Discovered,First Quarter
2026-01-31,Kruger National Park,South Africa,-24.0062,31.63148,White Rhino,Snare Discovered,First Quarter
2026-01-29,Kruger National Park,South Africa,-23.85094,31.52978,Pangolin,Snare Discovered,First Quarter
2026-01-28,Kaziranga National Park,India,26.44054,93.20075,Bengal Tiger,Footprints/Tracks,First Quarter
2026-01-27,Kaziranga National Park,India,26.54776,93.23048,Bengal Tiger,Snare Discovered,First Quarter
2026-01-25,Kaziranga National Park,India,26.64875,93.16758,Asian Elephant,Snare Discovered,New Moon
2026-01-25,Bandipur Tiger Reserve,India,11.67969,76.64887,Asian Elephant,Snare Discovered,New Moon
2026-01-24,Kaziranga National Park,India,26.61341,93.10799,Asian Elephant,Gunshots Reported,New Moon
2026-01-24,Bandipur Tiger Reserve,India,11.70167,76.65829,Asian Elephant,Illegal Camp Suspicion,New Moon
2026-01-23,Kaziranga National Park,India,26.57045,93.16169,Asian Elephant,Snare Discovered,New Moon
2026-01-23,Jim Corbett National Park,India,29.5296,78.78223,Asian Elephant,Snare Discovered,New Moon
2026-01-23,Serengeti National Park,Tanzania,-2.24781,34.66012,Black Rhino,Gunshots Reported,New Moon
2026-01-23,Jim Corbett National Park,India,29.51013,78.75244,Bengal Tiger,Snare Discovered,New Moon
2026-01-21,Jim Corbett National Park,India,29.58395,78.70421,Bengal Tiger,Gunshots Reported,New Moon
2026-01-20,Kaziranga National Park,India,26.54126,93.30714,Asian Elephant,Snare Discovered,Last Quarter
2026-01-20,Kruger National Park,South Africa,-24.01475,31.38496,Pangolin,Footprints/Tracks,Last Quarter
2026-01-19,Kaziranga National Park,India,26.59673,93.10235,Indian Rhino,Gunshots Reported,Last Quarter
2026-01-17,Bandipur Tiger Reserve,India,11.69647,76.5849,Indian Leopard,Snare Discovered,Last Quarter
2026-01-17,Kruger National Park,South Africa,-23.99507,31.45305,African Elephant,Snare Discovered,Last Quarter
2026-01-15,Serengeti National Park,Tanzania,-2.26453,34.96099,African Elephant,Footprints/Tracks,Last Quarter
2026-01-14,Serengeti National Park,Tanzania,-2.19521,34.965,Black Rhino,Snare Discovered,Last Quarter
2026-01-13,Kaziranga National Park,India,26.63236,93.18965,Indian Rhino,Footprints/Tracks,Last Quarter
2026-01-12,Kaziranga National Park,India,26.61607,93.16435,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2026-01-11,Kaziranga National Park,India,26.60496,93.16357,Bengal Tiger,Carcass Found,Full Moon
2026-01-09,Jim Corbett National Park,India,29.64371,78.80066,Asian Elephant,Gunshots Reported,Full Moon
2026-01-08,Serengeti National Park,Tanzania,-2.53972,34.9045,African Lion,Gunshots Reported,Full Moon
2026-01-08,Serengeti National Park,Tanzania,-2.30479,34.78081,African Lion,Illegal Camp Suspicion,Full Moon
2026-01-06,Serengeti National Park,Tanzania,-2.41803,34.57451,Black Rhino,Footprints/Tracks,First Quarter
2026-01-06,Serengeti National Park,Tanzania,-2.23632,34.81067,African Lion,Snare Discovered,First Quarter
2026-01-05,Bandipur Tiger Reserve,India,11.62977,76.61258,Indian Leopard,Snare Discovered,First Quarter
2026-01-05,Jim Corbett National Park,India,29.57384,78.78907,Asian Elephant,Snare Discovered,First Quarter
2026-01-04,Kaziranga National Park,India,26.58909,93.18698,Indian Rhino,Illegal Camp Suspicion,First Quarter
2026-01-03,Serengeti National Park,Tanzania,-2.16101,34.81225,Black Rhino,Footprints/Tracks,First Quarter
2026-01-02,Serengeti National Park,Tanzania,-2.51982,34.85657,Black Rhino,Snare Discovered,First Quarter
2026-01-02,Kruger National Park,South Africa,-23.67632,31.69421,White Rhino,Snare Discovered,First Quarter
2026-01-01,Serengeti National Park,Tanzania,-2.14643,34.90006,African Lion,Snare Discovered,First Quarter
2025-12-31,Jim Corbett National Park,India,29.51744,78.73762,Asian Elephant,Snare Discovered,First Quarter
2025-12-31,Jim Corbett National Park,India,29.49528,78.86744,Bengal Tiger,Snare Discovered,First Quarter
2025-12-29,Bandipur Tiger Reserve,India,11.66909,76.62499,Bengal Tiger,Carcass Found,First Quarter
2025-12-28,Jim Corbett National Park,India,29.48763,78.84888,Asian Elephant,Footprints/Tracks,New Moon
2025-12-28,Serengeti National Park,Tanzania,-2.40365,34.85959,Black Rhino,Gunshots Reported,New Moon
2025-12-28,Kaziranga National Park,India,26.6306,93.17845,Asian Elephant,Snare Discovered,New Moon
2025-12-27,Bandipur Tiger Reserve,India,11.75032,76.67207,Bengal Tiger,Footprints/Tracks,New Moon
2025-12-27,Bandipur Tiger Reserve,India,11.59015,76.63162,Bengal Tiger,Snare Discovered,New Moon
2025-12-26,Bandipur Tiger Reserve,India,11.68345,76.62767,Bengal Tiger,Footprints/Tracks,New Moon
2025-12-26,Kruger National Park,South Africa,-23.86716,31.398,White Rhino,Footprints/Tracks,New Moon
2025-12-24,Jim Corbett National Park,India,29.47676,78.87554,Asian Elephant,Carcass Found,New Moon
2025-12-23,Serengeti National Park,Tanzania,-2.16291,35.00934,African Lion,Snare Discovered,New Moon
2025-12-22,Jim Corbett National Park,India,29.51324,78.7488,Bengal Tiger,Snare Discovered,New Moon
2025-12-21,Bandipur Tiger Reserve,India,11.70427,76.58511,Bengal Tiger,Snare Discovered,Last Quarter
2025-12-20,Kruger National Park,South Africa,-24.09675,31.54478,White Rhino,Snare Discovered,Last Quarter
2025-12-19,Kaziranga National Park,India,26.67335,93.15593,Indian Rhino,Gunshots Reported,Last Quarter
2025-12-19,Serengeti National Park,Tanzania,-2.34588,34.85086,African Elephant,Snare Discovered,Last Quarter
2025-12-17,Jim Corbett National Park,India,29.52525,78.70245,Asian Elephant,Illegal Camp Suspicion,Last Quarter
2025-12-14,Serengeti National Park,Tanzania,-2.48767,34.88264,African Elephant,Snare Discovered,Last Quarter
2025-12-13,Kruger National Park,South Africa,-23.69814,31.55886,Pangolin,Footprints/Tracks,Last Quarter
2025-12-12,Kaziranga National Park,India,26.56061,93.17356,Bengal Tiger,Carcass Found,Full Moon
2025-12-12,Kaziranga National Park,India,26.60414,93.09372,Asian Elephant,Snare Discovered,Full Moon
2025-12-11,Kruger National Park,South Africa,-24.19981,31.40202,White Rhino,Snare Discovered,Full Moon
2025-12-11,Kruger National Park,South Africa,-23.87528,31.33836,White Rhino,Gunshots Reported,Full Moon
2025-12-09,Serengeti National Park,Tanzania,-2.24289,34.92045,African Elephant,Snare Discovered,Full Moon
2025-12-08,Serengeti National Park,Tanzania,-2.39101,34.95964,African Elephant,Footprints/Tracks,First Quarter
2025-12-06,Kruger National Park,South Africa,-23.82203,31.77654,African Elephant,Carcass Found,First Quarter
2025-12-06,Kruger National Park,South Africa,-24.04453,31.87185,White Rhino,Footprints/Tracks,First Quarter
2025-12-06,Kruger National Park,South Africa,-23.9385,31.42548,Pangolin,Illegal Camp Suspicion,First Quarter
2025-12-06,Jim Corbett National Park,India,29.50952,78.72773,Asian Elephant,Snare Discovered,First Quarter
2025-12-05,Kruger National Park,South Africa,-23.76882,31.48545,Pangolin,Gunshots Reported,First Quarter
2025-12-05,Jim Corbett National Park,India,29.6026,78.80698,Asian Elephant,Footprints/Tracks,First Quarter
2025-12-05,Kaziranga National Park,India,26.53611,93.15064,Indian Rhino,Snare Discovered,First Quarter
2025-12-03,Bandipur Tiger Reserve,India,11.63693,76.64853,Asian Elephant,Snare Discovered,First Quarter
2025-12-02,Serengeti National Park,Tanzania,-2.16096,34.81137,Black Rhino,Footprints/Tracks,First Quarter
2025-12-01,Jim Corbett National Park,India,29.57754,78.73586,Asian Elephant,Snare Discovered,First Quarter
2025-11-29,Serengeti National Park,Tanzania,-2.26742,34.91928,Black Rhino,Snare Discovered,First Quarter
2025-11-29,Bandipur Tiger Reserve,India,11.74291,76.65621,Indian Leopard,Illegal Camp Suspicion,First Quarter
2025-11-27,Serengeti National Park,Tanzania,-2.49863,34.77462,African Lion,Snare Discovered,New Moon
2025-11-27,Kaziranga National Park,India,26.55586,93.13604,Indian Rhino,Footprints/Tracks,New Moon
2025-11-27,Kaziranga National Park,India,26.61237,93.21467,Indian Rhino,Gunshots Reported,New Moon
2025-11-27,Serengeti National Park,Tanzania,-2.18037,34.82918,African Elephant,Carcass Found,New Moon
2025-11-27,Serengeti National Park,Tanzania,-2.50066,34.85006,Black Rhino,Footprints/Tracks,New Moon
2025-11-26,Kaziranga National Park,India,26.5721,93.14395,Bengal Tiger,Illegal Camp Suspicion,New Moon
2025-11-26,Kruger National Park,South Africa,-23.94805,31.52408,African Elephant,Snare Discovered,New Moon
2025-11-26,Kaziranga National Park,India,26.6242,93.20365,Bengal Tiger,Gunshots Reported,New Moon
2025-11-25,Kaziranga National Park,India,26.56205,93.12241,Asian Elephant,Footprints/Tracks,New Moon
2025-11-23,Jim Corbett National Park,India,29.5168,78.76045,Asian Elephant,Snare Discovered,New Moon
2025-11-22,Kruger National Park,South Africa,-23.77547,31.55967,African Elephant,Snare Discovered,Last Quarter
2025-11-21,Bandipur Tiger Reserve,India,11.67555,76.58731,Bengal Tiger,Snare Discovered,Last Quarter
2025-11-20,Jim Corbett National Park,India,29.57545,78.84262,Asian Elephant,Carcass Found,Last Quarter
2025-11-19,Kruger National Park,South Africa,-24.14226,31.59084,Pangolin,Gunshots Reported,Last Quarter
2025-11-19,Serengeti National Park,Tanzania,-2.285,34.90392,African Elephant,Footprints/Tracks,Last Quarter
2025-11-18,Bandipur Tiger Reserve,India,11.6848,76.61256,Bengal Tiger,Snare Discovered,Last Quarter
2025-11-17,Kaziranga National Park,India,26.43937,93.0872,Asian Elephant,Snare Discovered,Last Quarter
2025-11-13,Jim Corbett National Park,India,29.53687,78.79636,Asian Elephant,Gunshots Reported,Full Moon
2025-11-13,Kaziranga National Park,India,26.55932,93.1745,Bengal Tiger,Carcass Found,Full Moon
2025-11-13,Serengeti National Park,Tanzania,-2.251,34.83869,African Elephant,Gunshots Reported,Full Moon
2025-11-12,Kaziranga National Park,India,26.65285,93.19595,Asian Elephant,Gunshots Reported,Full Moon
2025-11-11,Jim Corbett National Park,India,29.51507,78.80173,Asian Elephant,Gunshots Reported,Full Moon
2025-11-11,Jim Corbett National Park,India,29.47113,78.75881,Asian Elephant,Gunshots Reported,Full Moon
2025-11-11,Serengeti National Park,Tanzania,-2.27055,34.6091,Black Rhino,Gunshots Reported,Full Moon
2025-11-09,Serengeti National Park,Tanzania,-2.29196,34.95247,African Lion,Footprints/Tracks,First Quarter
2025-11-08,Jim Corbett National Park,India,29.62147,78.70511,Asian Elephant,Footprints/Tracks,First Quarter
2025-11-07,Kaziranga National Park,India,26.55097,93.20163,Indian Rhino,Footprints/Tracks,First Quarter
2025-11-05,Jim Corbett National Park,India,29.62654,78.76452,Bengal Tiger,Footprints/Tracks,First Quarter
2025-11-04,Kaziranga National Park,India,26.51472,93.21547,Indian Rhino,Gunshots Reported,First Quarter
2025-11-03,Serengeti National Park,Tanzania,-2.3492,34.94775,African Lion,Snare Discovered,First Quarter
2025-11-03,Kaziranga National Park,India,26.5251,93.18416,Indian Rhino,Illegal Camp Suspicion,First Quarter
2025-11-01,Serengeti National Park,Tanzania,-2.38647,34.81211,African Lion,Snare Discovered,First Quarter
2025-11-01,Serengeti National Park,Tanzania,-2.02113,34.78166,Black Rhino,Snare Discovered,First Quarter
2025-10-31,Kruger National Park,South Africa,-23.79623,31.53553,Pangolin,Footprints/Tracks,First Quarter
2025-10-30,Jim Corbett National Park,India,29.57775,78.75993,Bengal Tiger,Gunshots Reported,New Moon
2025-10-30,Serengeti National Park,Tanzania,-2.31097,34.89601,Black Rhino,Gunshots Reported,New Moon
2025-10-29,Jim Corbett National Park,India,29.56843,78.79844,Asian Elephant,Snare Discovered,New Moon
2025-10-25,Bandipur Tiger Reserve,India,11.60225,76.68423,Bengal Tiger,Snare Discovered,New Moon
2025-10-24,Kruger National Park,South Africa,-24.0942,31.48587,White Rhino,Snare Discovered,New Moon
2025-10-21,Jim Corbett National Park,India,29.51608,78.7652,Bengal Tiger,Snare Discovered,Last Quarter
2025-10-20,Bandipur Tiger Reserve,India,11.70539,76.59791,Asian Elephant,Gunshots Reported,Last Quarter
2025-10-19,Kaziranga National Park,India,26.64245,93.15182,Asian Elephant,Footprints/Tracks,Last Quarter
2025-10-19,Kaziranga National Park,India,26.56327,93.11937,Bengal Tiger,Carcass Found,Last Quarter
2025-10-19,Kruger National Park,South Africa,-24.36096,31.32562,African Elephant,Snare Discovered,Last Quarter
2025-10-18,Bandipur Tiger Reserve,India,11.6756,76.58364,Indian Leopard,Carcass Found,Last Quarter
2025-10-17,Kruger National Park,South Africa,-23.91765,31.55589,African Elephant,Footprints/Tracks,Last Quarter
2025-10-16,Serengeti National Park,Tanzania,-2.42678,34.85211,African Lion,Footprints/Tracks,Last Quarter
2025-10-16,Jim Corbett National Park,India,29.62481,78.80827,Bengal Tiger,Illegal Camp Suspicion,Last Quarter
2025-10-09,Kaziranga National Park,India,26.65386,93.17915,Asian Elephant,Snare Discovered,First Quarter
2025-10-09,Serengeti National Park,Tanzania,-2.28014,34.91447,African Lion,Snare Discovered,First Quarter
2025-10-09,Kaziranga National Park,India,26.52329,93.22122,Bengal Tiger,Snare Discovered,First Quarter
2025-10-06,Bandipur Tiger Reserve,India,11.67943,76.61324,Bengal Tiger,Snare Discovered,First Quarter
2025-10-05,Jim Corbett National Park,India,29.47249,78.81797,Bengal Tiger,Snare Discovered,First Quarter
2025-10-04,Serengeti National Park,Tanzania,-2.48108,35.01987,Black Rhino,Carcass Found,First Quarter
2025-10-04,Bandipur Tiger Reserve,India,11.5766,76.68456,Asian Elephant,Footprints/Tracks,First Quarter
2025-10-03,Bandipur Tiger Reserve,India,11.63677,76.6229,Asian Elephant,Footprints/Tracks,First Quarter
2025-10-03,Serengeti National Park,Tanzania,-2.29414,34.88888,African Elephant,Gunshots Reported,First Quarter
2025-10-03,Kruger National Park,South Africa,-24.12325,31.31352,African Elephant,Illegal Camp Suspicion,First Quarter
2025-10-02,Serengeti National Park,Tanzania,-2.35103,34.92719,African Lion,Snare Discovered,First Quarter
2025-10-02,Kruger National Park,South Africa,-23.9261,31.69035,Pangolin,Snare Discovered,First Quarter
2025-09-30,Kruger National Park,South Africa,-23.86923,31.4247,African Elephant,Illegal Camp Suspicion,New Moon
2025-09-30,Kruger National Park,South Africa,-24.03157,31.67082,White Rhino,Illegal Camp Suspicion,New Moon
2025-09-28,Serengeti National Park,Tanzania,-2.3675,34.91416,Black Rhino,Snare Discovered,New Moon
2025-09-27,Kruger National Park,South Africa,-24.18725,31.64631,African Elephant,Illegal Camp Suspicion,New Moon
2025-09-27,Serengeti National Park,Tanzania,-2.3432,34.70627,Black Rhino,Gunshots Reported,New Moon
2025-09-26,Kaziranga National Park,India,26.5831,93.14386,Bengal Tiger,Snare Discovered,New Moon
2025-09-23,Kaziranga National Park,India,26.64532,93.10689,Asian Elephant,Footprints/Tracks,Last Quarter
2025-09-22,Serengeti National Park,Tanzania,-2.22356,34.85052,African Lion,Snare Discovered,Last Quarter
2025-09-22,Kaziranga National Park,India,26.62034,93.2051,Asian Elephant,Footprints/Tracks,Last Quarter
2025-09-22,Kaziranga National Park,India,26.58202,93.20537,Asian Elephant,Snare Discovered,Last Quarter
2025-09-20,Kaziranga National Park,India,26.48751,93.18016,Asian Elephant,Snare Discovered,Last Quarter
2025-09-18,Serengeti National Park,Tanzania,-2.15289,34.97281,Black Rhino,Snare Discovered,Last Quarter
2025-09-17,Serengeti National Park,Tanzania,-2.33161,35.10373,African Elephant,Carcass Found,Last Quarter
2025-09-17,Kruger National Park,South Africa,-23.89083,31.49204,African Elephant,Snare Discovered,Last Quarter
2025-09-16,Serengeti National Park,Tanzania,-2.30306,34.75531,Black Rhino,Carcass Found,Last Quarter
2025-09-15,Serengeti National Park,Tanzania,-2.2376,34.76766,Black Rhino,Snare Discovered,Full Moon
2025-09-12,Kaziranga National Park,India,26.55496,93.0775,Indian Rhino,Footprints/Tracks,Full Moon
2025-09-11,Jim Corbett National Park,India,29.51029,78.78564,Bengal Tiger,Gunshots Reported,First Quarter
2025-09-11,Serengeti National Park,Tanzania,-2.28193,34.94848,Black Rhino,Snare Discovered,First Quarter
2025-09-11,Jim Corbett National Park,India,29.47391,78.76229,Bengal Tiger,Footprints/Tracks,First Quarter
